"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"22",0.125620758657373,0.0354338916532076,0.0449189780171182,0.0417236300157856,0.0600858345144154,0.0321149118887461,0.0568376563252155,0.0366541445888908,0.0615138979650255,0.0385446457517192,0.118289853365479,0.324914198124732
"23",0.125530801025068,0.0356358065842485,0.0451517242828122,0.0415833308421903,0.060054630237121,0.0323215539288646,0.0568857076629337,0.0367164654502912,0.0615395125218587,0.0385301509798781,0.119220861114196,0.324930216311583
"24",0.125571956486963,0.0357374967891365,0.0452131050306543,0.0415795383128305,0.0600382886876024,0.0323504349941048,0.0568940007813372,0.0367290127605678,0.0615242529388812,0.0384967515532037,0.11977151812164,0.32464550249209
"25",0.125804098077399,0.0357351819238609,0.0452323643756327,0.0417335112920991,0.0600556844091873,0.0323300707939728,0.0568852108354486,0.0366951944963749,0.0614839711316407,0.0384599205321415,0.120096693603109,0.324092926979097
"26",0.126020077206791,0.0357390258094263,0.0452137587786546,0.0422277862482982,0.0601933286498769,0.0324891507279209,0.0568822251644591,0.0366629846598008,0.0614983227381027,0.0384208408002759,0.120213571343475,0.323346329396676
"27",0.12601884744331,0.0358273716678089,0.0452525423116232,0.0424358983080947,0.0602140282443009,0.0328421798368183,0.0568789443496263,0.0366589789005686,0.0614321891612594,0.0383788075248653,0.120194934619019,0.322655147290798
"28",0.125928494726705,0.0358892461283862,0.0453790101892618,0.042388278921918,0.0602125611711472,0.0332846390595187,0.0568746172810967,0.0366683520951236,0.0613834760178449,0.0383479193966402,0.120156904808075,0.322356428610741
"29",0.125929949685825,0.0359208478375923,0.0454385417421936,0.0422809216460352,0.0602193931428958,0.0335836333470259,0.0568756048858448,0.0366805799691362,0.0613750595143016,0.0383307961134278,0.120150666106629,0.322592340604858
"30",0.126076615022982,0.0359237780110291,0.0454341536701718,0.0421405459105621,0.060228723505923,0.0337217544733947,0.0568771989008434,0.0366932566573899,0.0613608025225234,0.038324625501734,0.120148436577354,0.323144204945905
"31",0.12631930960783,0.0359250074743718,0.0454327868340537,0.0422312526036211,0.0602455160913138,0.0337921739146558,0.0568760929829985,0.0366992134015201,0.0613733830569614,0.0383289859413513,0.120142833002976,0.323676809005551
"32",0.126398491678106,0.0359240051229401,0.0454379261411154,0.0424126076944114,0.0602432854484102,0.0338505405493173,0.0568761242433118,0.0366958334636521,0.0613838142968472,0.0383403133358839,0.120137254301637,0.323866064633076
"33",0.126300646237508,0.035925327962364,0.0454392726636328,0.0425121887379907,0.0602338537902336,0.0338691421964198,0.0568804316929618,0.0366908410225678,0.0613877947430754,0.0383489602741688,0.120126750313573,0.323708161302978
"34",0.126172293615076,0.0359354110896352,0.0454336952359585,0.0425814768558317,0.0602261786835902,0.0338712989932938,0.0568832366576778,0.0366890667100507,0.0613949323478148,0.0383442118388146,0.120116762431453,0.323477943993871
"35",0.126122973306816,0.0359444590179234,0.0454351596959814,0.0425633672901559,0.0602260087760556,0.0339163392498636,0.0568827894820454,0.0366881994147394,0.061380278689462,0.0383277057031248,0.12010597829834,0.323498958791116
"36",0.126234287693298,0.0359467600928302,0.0454339154864116,0.0425188506069905,0.0602248362802157,0.0339693317821275,0.0568818350474015,0.0366877167944347,0.0613528925599035,0.0383115374938847,0.120117713725952,0.323862312506488
